State,County,Year,AgeGroup_Zero,Population,Total_male,Total_female,male_percentage
VA,Charlottesville city,2019,0,47266,22871,24395,48.3878475
VA,Chesapeake city,2015,0,235111,115074,120037,48.94454109
VA,Chesapeake city,2016,0,237464,116091,121373,48.88783142
VA,Chesapeake city,2017,0,240143,117246,122897,48.82340939
VA,Chesapeake city,2018,0,242359,118341,124018,48.82880355
VA,Chesapeake city,2019,0,244835,119662,125173,48.87454817
VA,Colonial Heights city,2015,0,17444,8089,9355,46.37124513
VA,Colonial Heights city,2016,0,17398,8048,9350,46.2581906
VA,Colonial Heights city,2017,0,17424,8087,9337,46.41299357
VA,Colonial Heights city,2018,0,17504,8011,9493,45.7666819
VA,Colonial Heights city,2019,0,17370,7975,9395,45.9124928
VA,Covington city,2015,0,5663,2750,2913,48.56083348
VA,Covington city,2016,0,5637,2675,2962,47.45431967
VA,Covington city,2017,0,5576,2670,2906,47.88378766
VA,Covington city,2018,0,5578,2667,2911,47.81283614
VA,Covington city,2019,0,5538,2668,2870,48.17623691
VA,Danville city,2015,0,41947,19347,22600,46.1224879
VA,Danville city,2016,0,41665,19214,22451,46.11544462
VA,Danville city,2017,0,41044,18886,22158,46.01403372
VA,Danville city,2018,0,40649,18648,22001,45.8756673
VA,Danville city,2019,0,40044,18392,21652,45.92947757
VA,Emporia city,2015,0,5558,2526,3032,45.44800288
VA,Emporia city,2016,0,5478,2488,2990,45.41803578
VA,Emporia city,2017,0,5467,2489,2978,45.52771172
VA,Emporia city,2018,0,5363,2475,2888,46.14954317
VA,Emporia city,2019,0,5346,2464,2882,46.09053498
VA,Fairfax city,2015,0,23230,11490,11740,49.46190271
VA,Fairfax city,2016,0,23246,11454,11792,49.2729932
VA,Fairfax city,2017,0,23435,11542,11893,49.25112012
VA,Fairfax city,2018,0,23725,11713,12012,49.36986301
VA,Fairfax city,2019,0,24019,11808,12211,49.16108081
VA,Falls Church city,2015,0,13728,6760,6968,49.24242424
VA,Falls Church city,2016,0,13582,6640,6942,48.88823443
VA,Falls Church city,2017,0,14245,6994,7251,49.0979291
VA,Falls Church city,2018,0,14467,7124,7343,49.243105
VA,Falls Church city,2019,0,14617,7194,7423,49.21666553
VA,Franklin city,2015,0,8331,3749,4582,45.00060017
VA,Franklin city,2016,0,8201,3677,4524,44.83599561
VA,Franklin city,2017,0,8145,3672,4473,45.08287293
VA,Franklin city,2018,0,8089,3654,4435,45.17245642
VA,Franklin city,2019,0,7967,3629,4338,45.55039538
VA,Fredericksburg city,2015,0,28043,12830,15213,45.75116785
VA,Fredericksburg city,2016,0,28360,13077,15283,46.11071932
VA,Fredericksburg city,2017,0,28498,13213,15285,46.36465717
VA,Fredericksburg city,2018,0,29171,13484,15687,46.22398958
VA,Fredericksburg city,2019,0,29036,13425,15611,46.2357074
VA,Galax city,2015,0,6800,3164,3636,46.52941176
VA,Galax city,2016,0,6604,3053,3551,46.22955784
VA,Galax city,2017,0,6484,3004,3480,46.32942628
VA,Galax city,2018,0,6348,2947,3401,46.42407057
VA,Galax city,2019,0,6347,2964,3383,46.69922798
VA,Hampton city,2015,0,136264,65790,70474,48.28127752
VA,Hampton city,2016,0,135374,65242,70132,48.19389248
VA,Hampton city,2017,0,134725,64832,69893,48.12172945
VA,Hampton city,2018,0,134330,64625,69705,48.10913422
VA,Hampton city,2019,0,134510,64540,69970,47.98156271
VA,Harrisonburg city,2015,0,52675,25271,27404,47.97532036
VA,Harrisonburg city,2016,0,53542,25648,27894,47.90258115
VA,Harrisonburg city,2017,0,53644,25749,27895,47.9997763
VA,Harrisonburg city,2018,0,53488,25643,27845,47.94159438
VA,Harrisonburg city,2019,0,53016,25496,27520,48.0911423
VA,Hopewell city,2015,0,22231,10363,11868,46.61508704
VA,Hopewell city,2016,0,22539,10502,12037,46.59479125
VA,Hopewell city,2017,0,22505,10510,11995,46.70073317
VA,Hopewell city,2018,0,22478,10488,11990,46.65895542
VA,Hopewell city,2019,0,22529,10512,12017,46.65986062
VA,Lexington city,2015,0,7162,4051,3111,56.56241273
VA,Lexington city,2016,0,7148,4057,3091,56.75713486
VA,Lexington city,2017,0,7154,4084,3070,57.08694437
VA,Lexington city,2018,0,7297,4133,3164,56.63971495
VA,Lexington city,2019,0,7446,4202,3244,56.43298415
VA,Lynchburg city,2015,0,79134,37163,41971,46.96211489
VA,Lynchburg city,2016,0,79710,37359,42351,46.86864885
VA,Lynchburg city,2017,0,80523,37754,42769,46.88598289
VA,Lynchburg city,2018,0,81309,38092,43217,46.84844236
VA,Lynchburg city,2019,0,82168,38559,43609,46.92702755
VA,Manassas city,2015,0,41409,20790,20619,50.20647685
VA,Manassas city,2016,0,41189,20585,20604,49.97693559
VA,Manassas city,2017,0,41141,20610,20531,50.09601128
VA,Manassas city,2018,0,41046,20652,20394,50.31428154
VA,Manassas city,2019,0,41085,20650,20435,50.26165267
VA,Manassas Park city,2015,0,16129,8286,7843,51.37330275
VA,Manassas Park city,2016,0,16456,8539,7917,51.88988819
VA,Manassas Park city,2017,0,17149,8841,8308,51.55402647
VA,Manassas Park city,2018,0,17718,9106,8612,51.39406254
VA,Manassas Park city,2019,0,17478,8965,8513,51.29305413
VA,Martinsville city,2015,0,13259,6063,7196,45.72743042
VA,Martinsville city,2016,0,12996,5971,7025,45.94490612
VA,Martinsville city,2017,0,12823,5906,6917,46.05786477
VA,Martinsville city,2018,0,12627,5846,6781,46.29761622
VA,Martinsville city,2019,0,12554,5842,6712,46.53496893
VA,Newport News city,2015,0,180958,87665,93293,48.44494303
VA,Newport News city,2016,0,180209,87238,92971,48.40934692
VA,Newport News city,2017,0,179447,86953,92494,48.4560901
VA,Newport News city,2018,0,178523,86156,92367,48.26044823
VA,Newport News city,2019,0,179225,86420,92805,48.21871949
VA,Norfolk city,2015,0,246457,128701,117756,52.22046848
VA,Norfolk city,2016,0,245680,128525,117155,52.31398567
VA,Norfolk city,2017,0,244543,127762,116781,52.24520841
VA,Norfolk city,2018,0,243585,127018,116567,52.14524704
VA,Norfolk city,2019,0,242742,126567,116175,52.14054428
VA,Norton city,2015,0,4009,1905,2104,47.51808431
VA,Norton city,2016,0,3972,1877,2095,47.25579053
VA,Norton city,2017,0,3918,1812,2106,46.24808576
VA,Norton city,2018,0,3972,1840,2132,46.32426989
VA,Norton city,2019,0,3981,1864,2117,46.82240643
VA,Petersburg city,2015,0,31892,14646,17246,45.92374263
VA,Petersburg city,2016,0,31380,14428,16952,45.97833015
VA,Petersburg city,2017,0,31137,14278,16859,45.85541317
VA,Petersburg city,2018,0,31056,14231,16825,45.82367336
VA,Petersburg city,2019,0,31346,14347,16999,45.76979519
VA,Poquoson city,2015,0,12021,5955,6066,49.53830796
VA,Poquoson city,2016,0,11952,5936,6016,49.66532798
VA,Poquoson city,2017,0,12039,5974,6065,49.62206163
VA,Poquoson city,2018,0,12169,6086,6083,50.0123264
VA,Poquoson city,2019,0,12271,6152,6119,50.13446337
VA,Portsmouth city,2015,0,96336,46319,50017,48.08067597
VA,Portsmouth city,2016,0,95165,45758,49407,48.08280355
VA,Portsmouth city,2017,0,94838,45605,49233,48.0872646
VA,Portsmouth city,2018,0,94750,45505,49245,48.02638522
VA,Portsmouth city,2019,0,94398,45256,49142,47.94169368
VA,Radford city,2015,0,17295,8218,9077,47.5166233
VA,Radford city,2016,0,17324,8219,9105,47.44285384
VA,Radford city,2017,0,17484,8314,9170,47.55204759
VA,Radford city,2018,0,18101,8488,9613,46.89243688
VA,Radford city,2019,0,18249,8593,9656,47.08751164
VA,Richmond city,2015,0,220856,104709,116147,47.41052994
VA,Richmond city,2016,0,225369,106860,118509,47.4155718
VA,Richmond city,2017,0,227230,107842,119388,47.45940237
VA,Richmond city,2018,0,229221,108681,120540,47.41319513
VA,Richmond city,2019,0,230436,109317,121119,47.43920221
VA,Roanoke city,2015,0,99669,47843,51826,48.00188624
VA,Roanoke city,2016,0,99337,47625,51712,47.94286117
VA,Roanoke city,2017,0,98986,47351,51635,47.83605762
VA,Roanoke city,2018,0,99009,47443,51566,47.91786605
VA,Roanoke city,2019,0,99143,47300,51843,47.70886497
VA,Salem city,2015,0,25364,12085,13279,47.6462703
VA,Salem city,2016,0,25252,12047,13205,47.70711231
VA,Salem city,2017,0,25373,12105,13268,47.70819375
VA,Salem city,2018,0,25293,12032,13261,47.57047404
VA,Salem city,2019,0,25301,12053,13248,47.63843326
VA,Staunton city,2015,0,24185,10991,13194,45.44552409
VA,Staunton city,2016,0,24156,11012,13144,45.58701772
VA,Staunton city,2017,0,24325,11142,13183,45.80472765
VA,Staunton city,2018,0,24562,11280,13282,45.92459897
VA,Staunton city,2019,0,24932,11463,13469,45.9770576
VA,Suffolk city,2015,0,88079,42634,45445,48.40427344
VA,Suffolk city,2016,0,89194,43128,46066,48.35302823
VA,Suffolk city,2017,0,90108,43701,46407,48.4984685
VA,Suffolk city,2018,0,90975,44056,46919,48.42649079
VA,Suffolk city,2019,0,92108,44720,47388,48.55170018
VA,Virginia Beach city,2015,0,450304,221526,228778,49.1947662
VA,Virginia Beach city,2016,0,450983,221683,229300,49.15551141
VA,Virginia Beach city,2017,0,449896,220937,228959,49.10846062
VA,Virginia Beach city,2018,0,449849,220961,228888,49.11892657
VA,Virginia Beach city,2019,0,449974,220738,229236,49.05572322
VA,Waynesboro city,2015,0,21542,10237,11305,47.52112153
VA,Waynesboro city,2016,0,21757,10399,11358,47.7961116
VA,Waynesboro city,2017,0,22242,10679,11563,48.01276864
VA,Waynesboro city,2018,0,22531,10774,11757,47.81856109
VA,Waynesboro city,2019,0,22630,10842,11788,47.90985418
VA,Williamsburg city,2015,0,14800,6803,7997,45.96621622
VA,Williamsburg city,2016,0,14884,6821,8063,45.82773448
VA,Williamsburg city,2017,0,14994,6850,8144,45.68494064
VA,Williamsburg city,2018,0,15002,6893,8109,45.94720704
VA,Williamsburg city,2019,0,14954,6881,8073,46.0144443
VA,Winchester city,2015,0,27480,13517,13963,49.18850073
VA,Winchester city,2016,0,27785,13651,14134,49.13082599
VA,Winchester city,2017,0,28178,13855,14323,49.16956491
VA,Winchester city,2018,0,27962,13693,14269,48.97003076
VA,Winchester city,2019,0,28078,13812,14266,49.19153786
WA,Adams ,2015,0,19233,9825,9408,51.08407425
WA,Adams ,2016,0,19369,9864,9505,50.9267386
WA,Adams ,2017,0,19651,9978,9673,50.77604193
WA,Adams ,2018,0,19736,10024,9712,50.79043373
WA,Adams ,2019,0,19983,10206,9777,51.0734124
WA,Asotin ,2015,0,22113,10755,11358,48.63654864
WA,Asotin ,2016,0,22286,10838,11448,48.6314278
WA,Asotin ,2017,0,22509,10940,11569,48.60278111
WA,Asotin ,2018,0,22616,11028,11588,48.76193845
WA,Asotin ,2019,0,22582,11050,11532,48.93277832
WA,Benton ,2015,0,190218,95092,95126,49.99106289
WA,Benton ,2016,0,193494,96887,96607,50.07235366
WA,Benton ,2017,0,198200,99384,98816,50.14328961
WA,Benton ,2018,0,201286,100868,100418,50.11178125
WA,Benton ,2019,0,204390,102423,101967,50.11155145
WA,Chelan ,2015,0,75041,37449,37592,49.90471875
WA,Chelan ,2016,0,75855,37864,37991,49.91628765
WA,Chelan ,2017,0,76298,38210,38088,50.07994967
WA,Chelan ,2018,0,76752,38449,38303,50.09511153
WA,Chelan ,2019,0,77200,38686,38514,50.11139896
WA,Clallam ,2015,0,73202,36184,37018,49.43034343
WA,Clallam ,2016,0,74240,36691,37549,49.4221444
WA,Clallam ,2017,0,75637,37371,38266,49.40835834
WA,Clallam ,2018,0,76551,37787,38764,49.36186333
WA,Clallam ,2019,0,77331,38189,39142,49.38381762
WA,Clark ,2015,0,456939,225627,231312,49.37792572
WA,Clark ,2016,0,465272,229878,235394,49.40722846
WA,Clark ,2017,0,474381,234500,239881,49.43283985
WA,Clark ,2018,0,481427,237864,243563,49.4081138
WA,Clark ,2019,0,488241,241344,246897,49.43132592
WA,Columbia ,2015,0,3960,1931,2029,48.76262626
WA,Columbia ,2016,0,3975,1939,2036,48.77987421
WA,Columbia ,2017,0,4002,1948,2054,48.67566217
WA,Columbia ,2018,0,4039,1976,2063,48.92300074
WA,Columbia ,2019,0,3985,1944,2041,48.78293601
WA,Cowlitz ,2015,0,102999,50970,52029,49.48591734
WA,Cowlitz ,2016,0,104740,51799,52941,49.45484056
WA,Cowlitz ,2017,0,106805,52907,53898,49.53607041
WA,Cowlitz ,2018,0,108752,53805,54947,49.47495218
WA,Cowlitz ,2019,0,110593,54755,55838,49.51036684
WA,Douglas ,2015,0,40545,20472,20073,50.49204587
WA,Douglas ,2016,0,41366,20935,20431,50.60919596
WA,Douglas ,2017,0,42027,21221,20806,50.49373022
WA,Douglas ,2018,0,42749,21629,21120,50.59533556
WA,Douglas ,2019,0,43429,21972,21457,50.59292178
WA,Ferry ,2015,0,7520,3888,3632,51.70212766
WA,Ferry ,2016,0,7531,3907,3624,51.87890054
WA,Ferry ,2017,0,7576,3899,3677,51.46515312
WA,Ferry ,2018,0,7638,3921,3717,51.33542812
WA,Ferry ,2019,0,7627,3921,3706,51.40946637
WA,Franklin ,2015,0,88727,45854,42873,51.67987197
WA,Franklin ,2016,0,90199,46528,43671,51.58372044
WA,Franklin ,2017,0,91896,47481,44415,51.66819013
WA,Franklin ,2018,0,94003,48545,45458,51.64196887
WA,Franklin ,2019,0,95222,49124,46098,51.58891853
WA,Garfield ,2015,0,2222,1081,1141,48.64986499
WA,Garfield ,2016,0,2246,1102,1144,49.06500445
WA,Garfield ,2017,0,2215,1085,1130,48.98419865
WA,Garfield ,2018,0,2240,1100,1140,49.10714286
WA,Garfield ,2019,0,2225,1085,1140,48.76404494
WA,Grant ,2015,0,93527,47398,46129,50.67841372
WA,Grant ,2016,0,94221,47811,46410,50.74346483
WA,Grant ,2017,0,95357,48430,46927,50.78809107
WA,Grant ,2018,0,96672,49166,47506,50.85857332
WA,Grant ,2019,0,97733,49686,48047,50.838509
WA,Grays Harbor ,2015,0,71011,36490,34521,51.38640492
WA,Grays Harbor ,2016,0,71531,36661,34870,51.25190477
WA,Grays Harbor ,2017,0,72490,37164,35326,51.26776107
WA,Grays Harbor ,2018,0,73801,37735,36066,51.13074349
WA,Grays Harbor ,2019,0,75061,38370,36691,51.11842368
WA,Island ,2015,0,80022,39923,40099,49.89003024
WA,Island ,2016,0,81692,40662,41030,49.77476375
WA,Island ,2017,0,83250,41444,41806,49.78258258
WA,Island ,2018,0,84227,41993,42234,49.85693424
WA,Island ,2019,0,85141,42398,42743,49.79739491
WA,Jefferson ,2015,0,30339,14965,15374,49.3259501
WA,Jefferson ,2016,0,30910,15202,15708,49.18149466
WA,Jefferson ,2017,0,31210,15304,15906,49.03556552
WA,Jefferson ,2018,0,31746,15511,16235,48.85969886
WA,Jefferson ,2019,0,32221,15766,16455,48.93082151
WA,King ,2015,0,2126178,1062666,1063512,49.98010515
WA,King ,2016,0,2166350,1084724,1081626,50.07150276
WA,King ,2017,0,2203836,1104960,1098876,50.13803205
WA,King ,2018,0,2228364,1118654,1109710,50.20068535
WA,King ,2019,0,2252782,1132272,1120510,50.261055
WA,Kitsap ,2015,0,259232,132419,126813,51.08127083
WA,Kitsap ,2016,0,263142,134614,128528,51.15640985
WA,Kitsap ,2017,0,266289,136261,130028,51.170345
WA,Kitsap ,2018,0,269276,137727,131549,51.14715014
WA,Kitsap ,2019,0,271473,138788,132685,51.12405285
WA,Kittitas ,2015,0,43095,21743,21352,50.45364892
WA,Kittitas ,2016,0,44922,22712,22210,50.55874627
WA,Kittitas ,2017,0,46176,23324,22852,50.51108801
WA,Kittitas ,2018,0,47358,23933,23425,50.53634022
WA,Kittitas ,2019,0,47935,24205,23730,50.49546261
WA,Klickitat ,2015,0,21005,10616,10389,50.54034754
WA,Klickitat ,2016,0,21286,10778,10508,50.63421967
WA,Klickitat ,2017,0,21751,10997,10754,50.55859501
WA,Klickitat ,2018,0,22136,11207,10929,50.62793639
WA,Klickitat ,2019,0,22425,11356,11069,50.63991081
WA,Lewis ,2015,0,75437,37758,37679,50.05236157
WA,Lewis ,2016,0,76693,38398,38295,50.06715085
WA,Lewis ,2017,0,78320,39135,39185,49.96807967
WA,Lewis ,2018,0,79569,39762,39807,49.97172266
WA,Lewis ,2019,0,80707,40413,40294,50.07372347
WA,Lincoln ,2015,0,10285,5216,5069,50.71463296
WA,Lincoln ,2016,0,10335,5221,5114,50.51765844
WA,Lincoln ,2017,0,10585,5369,5216,50.72272083
WA,Lincoln ,2018,0,10726,5481,5245,51.10013052
WA,Lincoln ,2019,0,10939,5572,5367,50.93701435
WA,Mason ,2015,0,60991,31467,29524,51.59285796
WA,Mason ,2016,0,62142,32086,30056,51.63335586
WA,Mason ,2017,0,63740,32952,30788,51.69752118
WA,Mason ,2018,0,65380,33933,31447,51.90119303
WA,Mason ,2019,0,66768,34638,32130,51.87814522
WA,Okanogan ,2015,0,41356,20807,20549,50.31192572
WA,Okanogan ,2016,0,41579,20901,20678,50.26816422
WA,Okanogan ,2017,0,41915,21146,20769,50.44971967
WA,Okanogan ,2018,0,42117,21248,20869,50.44993708
WA,Okanogan ,2019,0,42243,21333,20910,50.50067467
WA,Pacific ,2015,0,20869,10486,10383,50.24677752
WA,Pacific ,2016,0,21285,10694,10591,50.24195443
WA,Pacific ,2017,0,21742,10880,10862,50.04139454
WA,Pacific ,2018,0,22074,10999,11075,49.82785177
WA,Pacific ,2019,0,22471,11159,11312,49.65956121
WA,Pend Oreille ,2015,0,13087,6661,6426,50.89783755
WA,Pend Oreille ,2016,0,13131,6686,6445,50.91767573
WA,Pend Oreille ,2017,0,13358,6816,6542,51.02560264
WA,Pend Oreille ,2018,0,13586,6926,6660,50.97894892
WA,Pend Oreille ,2019,0,13724,7012,6712,51.09297581
WA,Pierce ,2015,0,843778,420306,423472,49.81239141
WA,Pierce ,2016,0,862895,430482,432413,49.88810921
WA,Pierce ,2017,0,879654,438886,440768,49.89302612
WA,Pierce ,2018,0,893756,446092,447664,49.91205653
WA,Pierce ,2019,0,904980,451617,453363,49.90353378
WA,San Juan ,2015,0,16198,7839,8359,48.39486356
WA,San Juan ,2016,0,16309,7879,8430,48.31074867
WA,San Juan ,2017,0,16729,8077,8652,48.28142746
WA,San Juan ,2018,0,17124,8284,8840,48.37654754
WA,San Juan ,2019,0,17582,8499,9083,48.33921056
WA,Skagit ,2015,0,121559,60215,61344,49.53561645
WA,Skagit ,2016,0,123603,61178,62425,49.49556241
WA,Skagit ,2017,0,125860,62333,63527,49.52566344
WA,Skagit ,2018,0,127835,63319,64516,49.53181836
WA,Skagit ,2019,0,129205,63932,65273,49.48105723
WA,Skamania ,2015,0,11375,5768,5607,50.70769231
WA,Skamania ,2016,0,11581,5895,5686,50.90234004
WA,Skamania ,2017,0,11809,6007,5802,50.86798205
WA,Skamania ,2018,0,11919,6062,5857,50.85997147
WA,Skamania ,2019,0,12083,6153,5930,50.92278408
WA,Snohomish ,2015,0,769698,385712,383986,50.1121219
WA,Snohomish ,2016,0,787110,394636,392474,50.13733786
WA,Snohomish ,2017,0,802089,402197,399892,50.1436873
WA,Snohomish ,2018,0,813059,407797,405262,50.15589275
WA,Snohomish ,2019,0,822083,412656,409427,50.19639136
WA,Spokane ,2015,0,488610,242256,246354,49.58064714
WA,Spokane ,2016,0,496889,246488,250401,49.60625009
WA,Spokane ,2017,0,505623,250710,254913,49.58437413
WA,Spokane ,2018,0,513603,254628,258975,49.57681322
WA,Spokane ,2019,0,522798,259299,263499,49.59831522
WA,Stevens ,2015,0,43553,21685,21868,49.78991114
WA,Stevens ,2016,0,44141,21904,22237,49.62279966
WA,Stevens ,2017,0,44636,22207,22429,49.7513218
WA,Stevens ,2018,0,45224,22551,22673,49.86511587
WA,Stevens ,2019,0,45723,22820,22903,49.90923605
WA,Thurston ,2015,0,267978,131032,136946,48.89655121
WA,Thurston ,2016,0,273714,133814,139900,48.88825562
WA,Thurston ,2017,0,280269,137093,143176,48.91479257
WA,Thurston ,2018,0,286056,139924,146132,48.91489778
WA,Thurston ,2019,0,290536,142056,148480,48.89445714
WA,Wahkiakum ,2015,0,4023,2026,1997,50.36042754
WA,Wahkiakum ,2016,0,4161,2103,2058,50.5407354
WA,Wahkiakum ,2017,0,4251,2135,2116,50.22347683
WA,Wahkiakum ,2018,0,4415,2215,2200,50.16987542
WA,Wahkiakum ,2019,0,4488,2238,2250,49.86631016
WA,Walla Walla ,2015,0,59932,30677,29255,51.18634452
WA,Walla Walla ,2016,0,60008,30685,29323,51.13484869
WA,Walla Walla ,2017,0,60512,30937,29575,51.12539662
WA,Walla Walla ,2018,0,60615,30958,29657,51.07316671
WA,Walla Walla ,2019,0,60760,30952,29808,50.94140882
WA,Whatcom ,2015,0,211836,105056,106780,49.59308144
WA,Whatcom ,2016,0,216417,107347,109070,49.60192591
WA,Whatcom ,2017,0,221410,109649,111761,49.52305677
WA,Whatcom ,2018,0,225197,111390,113807,49.46335875
WA,Whatcom ,2019,0,229247,113255,115992,49.40304562
WA,Whitman ,2015,0,48164,24588,23576,51.05057719
WA,Whitman ,2016,0,48824,24912,23912,51.02408651
WA,Whitman ,2017,0,49382,25160,24222,50.94973877
WA,Whitman ,2018,0,49683,25297,24386,50.91681259
WA,Whitman ,2019,0,50104,25502,24602,50.89813189
WA,Yakima ,2015,0,247800,124056,123744,50.062954
WA,Yakima ,2016,0,249327,124810,124517,50.05875818
WA,Yakima ,2017,0,249922,125001,124921,50.01600499
WA,Yakima ,2018,0,250562,125163,125399,49.95290587
WA,Yakima ,2019,0,250873,125337,125536,49.9603385
WV,Barbour ,2015,0,16973,8280,8693,48.78336181
WV,Barbour ,2016,0,16749,8187,8562,48.88053018
WV,Barbour ,2017,0,16515,8114,8401,49.13109295
WV,Barbour ,2018,0,16487,8078,8409,48.99617881
WV,Barbour ,2019,0,16441,8032,8409,48.85347607
WV,Berkeley ,2015,0,111678,55160,56518,49.39200201
WV,Berkeley ,2016,0,113489,56158,57331,49.48320983
WV,Berkeley ,2017,0,115073,57023,58050,49.55376153
WV,Berkeley ,2018,0,117236,58119,59117,49.57436282
WV,Berkeley ,2019,0,119171,59257,59914,49.72434569
WV,Boone ,2015,0,23252,11582,11670,49.81076897
WV,Boone ,2016,0,22809,11372,11437,49.85751239
WV,Boone ,2017,0,22369,11174,11195,49.95306004
WV,Boone ,2018,0,21953,10953,11000,49.89295313
WV,Boone ,2019,0,21457,10686,10771,49.80192944
WV,Braxton ,2015,0,14375,7277,7098,50.6226087
WV,Braxton ,2016,0,14323,7226,7097,50.45032465
WV,Braxton ,2017,0,14217,7198,7019,50.62952803
WV,Braxton ,2018,0,14076,7118,6958,50.56834328
WV,Braxton ,2019,0,13957,7040,6917,50.44063911
WV,Brooke ,2015,0,23190,11346,11844,48.92626132
WV,Brooke ,2016,0,22663,11113,11550,49.03587345
WV,Brooke ,2017,0,22373,10987,11386,49.10830018
WV,Brooke ,2018,0,22129,10878,11251,49.15721451
WV,Brooke ,2019,0,21939,10836,11103,49.3914946
WV,Cabell ,2015,0,96582,47242,49340,48.91387629
WV,Cabell ,2016,0,95681,46843,48838,48.95747327
WV,Cabell ,2017,0,94452,46194,48258,48.90738153
WV,Cabell ,2018,0,93035,45487,47548,48.89235234
WV,Cabell ,2019,0,91945,44858,47087,48.78786231
WV,Calhoun ,2015,0,7463,3719,3744,49.83250703
WV,Calhoun ,2016,0,7374,3659,3715,49.6202875
